53,How To Develop Arduino Line Following Mobile Robot,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Build line-following robot using Maker UNO.,2018-05-16,education,1786,0,Idris,Project,Advanced,"MY, SG, WWW","Arduino, Robotics",TRUE,https://my.cytron.io/tutorial/develop-arduino-line-following-mobile-robot,"['Arduino Ecosystem', 'Motor Driver', 'Line Following Robot']","[{'name': '0.8Amp 5V-26V DC Motor Driver Shield for Arduino (2 Channels)', 'price': '48', 'quantity': '1'}, {'name': 'LiPo Power Shield', 'price': '55', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
54,How To Program Arduino (Maker UNO) Using Atmel Studio,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Tutorial on programming Arduino with Atmel Studio.,2018-06-06,education,3709,0,Idris,Protip,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/program-arduino-maker-uno-using-atmel-studio,['Arduino Ecosystem'],"[{'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
55,Getting Started of I2C Serial LCD with Arduino (Maker UNO),RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Tutorial for I2C Serial LCD display with Arduino.,2018-06-06,education,3099,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/getting-started-i2c-serial-lcd-arduino-maker-uno,"['Arduino', 'Maker Uno', 'I2C LCD', 'LiquidCrystal', 'Arduino Ecosystem']","[{'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}, {'name': 'I2C 1602 Serial LCD for Arduino & RPI', 'price': '11', 'quantity': '1'}]",
56,Getting Started of GY-521 MPU6050 with Arduino (Maker UNO),RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Using MPU6050 accelerometer/gyro sensor with Arduino.,2018-06-06,education,2972,1,Idris,Tutorial,Beginner,"MY, SG, TH, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/getting-started-gy-521-mpu6050-arduino-maker-uno,"['Arduino Ecosystem', 'Sensor']","[{'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}, {'name': 'GY-521 MPU6050 6DOF Accelerometer + Gyro', 'price': '10', 'quantity': '1'}]",
57,Choosing a DC Motor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Remake,,Explains motor selection criteria for robotics.,2018-06-16,education,13536,2,engtong,Protip,Beginner,"MY, SG, TH, VN, WWW",Motor/Motor Driver,TRUE,https://my.cytron.io/tutorial/choosing-dc-motor,"['Mobile Robot', 'diy', 'Motor Driver', 'DC motor', 'Beginner', 'brush motor', 'gear ratio', 'torque', 'RPM', 'Motor Driver']",,
58,Getting Started with 4 Channel Motor Driver and Arduino,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,Tutorial for FD04A 4-channel DC motor driver with Arduino.,2018-06-27,education,3723,0,Idris,Tutorial,Beginner,"MY, SG, TH, WWW","Arduino, Motor/Motor Driver",TRUE,https://my.cytron.io/tutorial/getting-started-4-channel-motor-driver-arduino,"['Arduino', 'Motor Driver', 'Maker Uno', '4 Channel Motor Driver', 'Arduino Ecosystem', 'Motor Driver']","[{'name': '1.5Amp 7V-15V DC Motor Driver (4 Channels)', 'price': '156', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
59,Measuring DC Motor RPM Through Built-in Hall Sensor Encoder,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Using Hall sensors to measure DC motor RPM.,2018-07-04,education,12665,0,Idris,Tutorial,Beginner,"MY, SG, TH, WWW",Motor/Motor Driver,TRUE,https://my.cytron.io/tutorial/measuring-dc-motor-rpm-built-hall-sensor-encoder,"['DC Motor', 'RPM Measurement', 'Hall Sensor', 'Encoder', 'Arduino', 'Motor Control', 'Robotics', 'Electronics', 'DIY Projects', 'Speed Monitoring', 'Arduino Ecosystem', 'Motor Driver']","[{'name': '10Amp 5V-30V DC Motor Driver', 'price': '55', 'quantity': '1'}, {'name': '12V 248RPM 10kgfcm Planetary DC Geared Motor with Encoder', 'price': '279', 'quantity': '1'}, {'name': 'Planetary Motor Bracket (IG42E/IG45)', 'price': '24', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
60,Auto Run Raspberry Pi Script with Cron,UPDATED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Setting up cron jobs to auto-run scripts.,2018-07-11,education,1032,0,Idris,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/auto-run-raspberry-pi-script-cron,['Raspberry Pi'],,
61,Program Maker UNO Using Chromebook,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,How to program Maker UNO with Chromebook.,2018-07-18,education,3487,0,Idris,Protip,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/program-maker-uno-using-chromebook,"['Maker UNO', 'Arduino', 'Chromebook', 'Programming', 'USB Serial', 'Web Editor', 'Arduino IDE', 'Coding', 'Education', 'DIY Electronics', 'Arduino Ecosystem']","[{'name': 'USB Micro B Cable', 'price': '4', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
62,Controlling Arduino Using Voice,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Tutorial on using voice commands to control Maker UNO.,2018-07-20,education,1893,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW","Arduino, Wireless",TRUE,https://my.cytron.io/tutorial/controlling-arduino-using-voice,"['Arduino Ecosystem', 'Makers']",,
63,Raspberry Pi 3B+ vs 3B,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Comparison of new Pi 3B+ with previous Pi 3B.,2018-07-25,education,8108,0,Ober,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-3b-vs-3b,"['Raspberry Pi', 'Raspberry Pi 3B+', 'Raspberry Pi']","[{'name': 'Raspberry Pi 3 Model B', 'price': '163', 'quantity': '1'}, {'name': 'Raspberry Pi Zero W', 'price': '72', 'quantity': '1'}, {'name': 'Raspberry Pi 3 Model B+', 'price': '163', 'quantity': '1'}]",
64,How to Display on I2C OLED Using Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Display graphics/text on 0.96” OLED via Raspberry Pi.,2018-07-25,education,3087,0,Idris,Tutorial,Beginner,"MY, SG, TH, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/display-i2c-oled-using-raspberry-pi,['Raspberry Pi'],"[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}]",
65,Clap to Turn On The Light!,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Build a clap-switch using Arduino & sound sensor.,2018-07-26,education,1474,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/display-i2c-oled-using-raspberry-pi,"['Arduino Ecosystem', 'Makers']",,
66,Remote Raspberry Pi Zero WH Using VNC Through OTG USB (Mac),UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Edit Thumbnail,,Access Pi Zero WH remotely via VNC over OTG.,2018-08-01,education,1705,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/display-i2c-oled-using-raspberry-pi,"['Raspberry Pi', 'VNC Viewer', 'OTG USB', 'Remote', 'Raspberry Pi Zero WH', 'Raspberry Pi']",,
67,5 Easiest Ways to Control A DC Motor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Remake,,"Guide on motor control methods (potentiometer, Arduino, etc.).",2018-08-02,education,11149,0,engtong,Protip,Beginner,"MY, SG, TH, WWW",Motor/Motor Driver,TRUE,https://my.cytron.io/tutorial/display-i2c-oled-using-raspberry-pi,"['Cytron', 'Motor Driver', 'Control', 'DC motor', 'Beginner', 'automation', 'speed control', 'motorized', 'Motor Driver']","[{'name': '24V 2600RPM 12.24kgfcm Electric Scooter Motor', 'price': '150', 'quantity': '1'}, {'name': '30Amp 5V-30V DC Motor Driver', 'price': '140', 'quantity': '1'}, {'name': 'Motor Mount & 5 Inches Wheel Kit', 'price': '250', 'quantity': '1'}]",
68,Robot Antenna,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Fun DIY robot antenna decoration project.,2018-08-02,education,1356,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW","Raspberry Pi, Robotics",TRUE,https://my.cytron.io/tutorial/display-i2c-oled-using-raspberry-pi,"['Raspberry Pi', 'Makers']",,
69,Arduino User? You Should Try Raspberry Pi Too!,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Blog encouraging Arduino users to explore Raspberry Pi.,2018-08-08,education,900,0,Idris,News,Not a project,"MY, SG, TH, VN, WWW","Arduino, Raspberry Pi",TRUE,https://my.cytron.io/tutorial/arduino-user-try-raspberry-pi,"['Raspberry Pi 3B+', 'Raspberry PI Beginner Kit', 'Raspberry Pi']",,
70,Piano with Maker UNO,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Build a simple piano using Maker UNO & buzzer.,2018-08-09,education,1687,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,"['Arduino Ecosystem', 'Makers']",,
71,Reading RFid Tag Using Mifare RC522 and Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,RFID integration with Raspberry Pi via SPI.,2018-08-15,education,1424,0,Idris,Tutorial,Beginner,"MY, SG, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,"['RFID', 'Raspberry Pi', 'RC522', 'SPI', 'Raspberry Pi']","[{'name': 'Mifare RC522 RFID Kit', 'price': '9', 'quantity': '1'}, {'name': 'RFID/NFC Module Kit (13.56MHz)', 'price': '0', 'quantity': '1'}]",
72,Play Music On Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Tutorial on audio playback setup on Pi.,2018-08-16,education,740,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,['Raspberry Pi'],,
73,Automatic Doorbell with PIR Motion Sensor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Using PIR motion sensor to trigger doorbell.,2018-08-23,education,2880,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,"['Arduino Ecosystem', 'Makers']",,
74,Car Reverse Beep System Using Ultrasonic Sensor & Maker UNO,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,DIY car reverse alert using HC-SR04 sensor.,2018-08-30,education,7849,0,suadanwar,Project,Beginner,"MY, SG, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,"['Ultrasonic', 'Sensor', 'Distance', 'Beep', 'Car', 'Reverse', 'Arduino', 'MakerUNO', 'DIY', 'STEM', 'Electronics', 'Arduino Ecosystem', 'Makers']","[{'name': '5VDC HC-SR04 Ultrasonic Sensor', 'price': '3', 'quantity': '1'}, {'name': 'USB Micro B Cable', 'price': '4', 'quantity': '1'}, {'name': 'Maker UNO Edu Kit (Arduino Compatible)', 'price': '54', 'quantity': '1'}]",
75,Measuring Heart Rate Using Grove Sensor and Arduino,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Using Grove heart rate sensor with Arduino.,2018-08-30,education,1927,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,"['Arduino Ecosystem', 'Sensor']","[{'name': 'Cytron ESP8266 WiFi Shield', 'price': '49', 'quantity': '1'}, {'name': 'Grove - Finger-clip Heart Rate Sensor', 'price': 'N/A', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
76,Install LAMP Web Server on Raspberry Pi,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Edit Thumbnail,,Setup Linux-Apache-MySQL-PHP stack on Pi.,2018-09-04,education,1855,0,Idris,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,['Raspberry Pi'],,
77,Flame Detector,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Using flame sensor for fire detection with Arduino.,2018-09-06,education,1690,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/piano-maker-uno,"['Arduino Ecosystem', 'Makers']",,
78,Configure MySQL Database and Manage Using Adminer on Raspberry Pi,ON PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Manage Pi databases via phpMyAdmin.,2018-09-06,education,1000,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/configure-mysql-database-manage-using-adminer-raspberry-pi,['Raspberry Pi'],,
79,How to Display on I2C LCD Using Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Interface 16x2 LCD with Pi using I2C.,2018-09-19,education,1407,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/display-i2c-lcd-using-raspberry-pi,['Raspberry Pi'],"[{'name': 'I2C 1602 Serial LCD for Arduino & RPI', 'price': '11', 'quantity': '1'}]",
80,Rain Detector,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Use rain sensor to trigger alerts with Arduino.,2018-09-20,education,3034,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/rain-detector,"['Arduino Ecosystem', 'Makers']",,
81,I2C Communication Between Raspberry Pi and Arduino,ON PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Explains Pi ↔ Arduino I2C communication for sensors.,2018-09-25,education,1618,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW","Arduino, Raspberry Pi",TRUE,https://my.cytron.io/tutorial/i2c_communication-raspberry-pi-arduino,"['Arduino Ecosystem', 'Raspberry Pi']","[{'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}, {'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}]",
82,I2C Raspberry Pi Arduino - Reading Analog Signal,ON PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Example of Pi reading Arduino analog inputs.,2018-10-10,education,1372,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW","Arduino, Raspberry Pi",TRUE,https://my.cytron.io/tutorial/i2c-raspberry-pi-arduino-reading-analog-signal,"['Arduino Ecosystem', 'Raspberry Pi']","[{'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}, {'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}]",
83,I2C Raspberry Pi Arduino - Controlling Servo Motor,ON PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Send commands from Pi to control Arduino servo.,2018-10-17,education,1470,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW","Arduino, Raspberry Pi",TRUE,https://my.cytron.io/tutorial/i2c-raspberry-pi-arduino-controlling-servo-motor,"['Arduino Ecosystem', 'Raspberry Pi']","[{'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}, {'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}]",
84,Arduino Blynk Lesson 1: LED,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Using Blynk app to control LED with Arduino.,2018-09-27,education,2252,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/arduino-blynk-lesson-1-led,"['Arduino Ecosystem', 'Wireless & IoT', 'Makers']",,
85,Arduino Blynk Lesson 2 : Notification,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Send push notifications via Blynk app.,2018-10-04,education,2106,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/arduino-blynk-lesson-2-notification,"['Arduino Ecosystem', 'Wireless & IoT']",,
86,Arduino Blynk Lesson 3 : Servo,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Control servo motor via Blynk app.,2018-10-11,education,1802,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/arduino-blynk-lesson-3-servo,"['Arduino Ecosystem', 'Wireless & IoT', 'Makers']",,
87,Arduino Blynk Lesson 4 : Timer,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Use timer widget in Blynk app with Arduino.,2018-10-18,education,2712,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/arduino-blynk-lesson-4-timer,"['Arduino Ecosystem', 'Motor Driver', 'Wireless & IoT', 'Makers']",,
88,The 1st Raspberry Pi Approved Reseller Gathering,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Event with Pi resellers & Cytron as host.,2018-10-01,education,1303,0,Ober,News,Not a project,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/1st-raspberry-pi-approved-reseller-gathering,"['Raspberry Pi Foundation', 'SONY Technology UK centre', 'Reseller', 'Raspberry Pi', 'News']",,
89,DIY Radar Using Arduino and Processing,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Build radar system using ultrasonic & Processing.,2018-10-02,education,1989,0,Idris,Tutorial,Beginner,"MY, SG, TH, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/diy-radar-using-arduino-processing,['Arduino Ecosystem'],"[{'name': 'Breadboard 8.5x5.5cm (400 Holes)', 'price': '2', 'quantity': '1'}, {'name': 'Analog Distance Sensor (10-80cm)', 'price': '29', 'quantity': '1'}, {'name': 'MG946R Metal Gear Servo', 'price': '29', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}]",
90,Raspberry Pi as Media Center - OSMC,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Setup OSMC on Raspberry Pi as media player.,2018-10-04,education,2096,0,Ober,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-media-center-osmc,"['Raspberry Pi', 'media center', 'OSMC', 'Raspberry Pi']",,
91,Raspberry Pi as RetroPie Station with NESpi Case,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Turn Pi into retro gaming station with RetroPie.,2018-10-04,education,1329,0,Ober,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-retropie-station-nespi-case,"['Raspberry Pi', 'retropie', 'game console', 'game station', 'Raspberry Pi']",,
92,Getting Started with Maker pHAT,UPDATED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Intro to Maker pHAT Raspberry Pi HAT.,2018-10-18,education,1843,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/getting-started-maker-phat,"['Raspberry Pi', 'python', 'Maker pHAT', 'HAT', 'pHAT', 'Raspberry Pi', 'Makers']","[{'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}]",
93,Arduino Learning Guide For Beginners,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Guidebook for new Arduino learners.,2018-10-19,education,1085,0,engtong,Protip,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/arduino-learning-guide-beginners,"['Microcontroller', 'Arduino', 'Beginner', 'Getting Started', 'Arduino Ecosystem']",,
94,MD10-POT: Controlling DC Motor without Writing Code,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,Intro to MD10-POT analog motor driver (no coding).,2018-10-24,education,2166,0,waiweng83,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Motor/Motor Driver,TRUE,https://my.cytron.io/tutorial/md10-pot-controlling-dc-motor-without-writing-code,"['Motor Driver', 'DC motor', 'Motor Driver']",,
95,What's New In Raspberry Pi NOOBS V2.9.0,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Updates in Pi NOOBS v2.9.0 installer.,2018-10-24,education,785,0,Idris,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/whats-new-raspberry-pi-noobs-v2-9-0,['Raspberry Pi'],,
96,Raspberry Pi with PIR Sensor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Motion detection on Pi using PIR sensor.,2018-10-26,education,968,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-pir-sensor,['Raspberry Pi'],,
97,Selfie with Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Capture selfies using Raspberry Pi camera.,2018-11-01,education,933,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-pir-sensor,"['Raspberry Pi 3B+', 'Maker pHAT', 'Raspberry Pi']",,
98,Reading Analog Signal Using MCP3008 On Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,How to use MCP3008 ADC with Pi.,2018-11-14,education,2986,0,Idris,Tutorial,Beginner,"MY, SG, TH, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-pir-sensor,['Raspberry Pi'],"[{'name': 'LM35 Temperature Sensor (Celsius)', 'price': '8', 'quantity': '1'}, {'name': 'I2C 1602 Serial LCD for Arduino & RPI', 'price': '11', 'quantity': '1'}, {'name': '4 In 1 MAX7219 Dot Matrix Display Module', 'price': '25', 'quantity': '1'}, {'name': 'MCP3008 - Analogue to Digital Converter', 'price': '19', 'quantity': '1'}, {'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}]",
99,Displaying on MAX7219 Dot Matrix Using Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Control dot matrix with MAX7219 + Pi.,2018-11-22,education,3081,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-pir-sensor,['Raspberry Pi'],"[{'name': '4 In 1 MAX7219 Dot Matrix Display Module', 'price': '25', 'quantity': '1'}, {'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}]",
